exac_id,name
amnhp_1001596,"Peale, Charles Willson, 1741-1827"
amnhp_1001597,"Peale, Rembrandt, 1778-1860"
amnhp_1001598,"Peale, Titian Ramsay, 1799-1885"
amnhp_1001599,"Pearl, Raymond, 1879-1940"
amnhp_1001600,"Pearson, Karl, 1857-1936"
amnhp_1001601,"Pearson, T. Gilbert (Thomas Gilbert), 1873-1943"
amnhp_1001602,"Peary, Josephine Diebitsch, 1863-1955"
amnhp_1001603,"Peary, Robert E. (Robert Edwin), 1856-1920"
amnhp_1001604,"Pei, Mario, 1901-1978"
amnhp_1001605,"Pendley, Tommy"
amnhp_1001606,"Penna, Louis"
amnhp_1001607,"Pennoyer, Albert Sheldon"
amnhp_1001608,"Penrose, R. A. F."
amnhp_1001609,"Pepper, George H. (George Hubbard), 1873-1924"
amnhp_1001610,"Percival, Philip H. (Philip Hope), 1884-"
amnhp_1001611,"Percy, George"
amnhp_1001612,"Percy, Mabel Rice"
amnhp_1001613,"Percy, William Richard, Lord, 1882-"
amnhp_1001614,"Perkin, Richard S."
amnhp_1001615,"Perkins, George W. (George Walbridge), 1862-1920"
amnhp_1001616,"Perkins, James Handasyd"
amnhp_1001617,"Perkins, John, 1948-"
amnhp_1001618,"Perret, Frank A. (Frank Alvord), 1867-1943"
amnhp_1001619,"Pessino, Catherine M."
amnhp_1001620,"Peters, James Lee, 1889-1952"
amnhp_1001621,"Peters, Thomas A., 1947-"
amnhp_1001622,"Petersen, Carl Oscar"
amnhp_1001623,"Petersen, George E."
amnhp_1001624,"Peterson, Olof August, 1865-1933"
amnhp_1001625,"Peterson, Roger Tory, 1908-1996"
amnhp_1001626,"Peterson, Russell"
amnhp_1001627,"Petrie, W. M. Flinders (William Matthew Flinders), 1853-1942"
amnhp_1001628,"Petrunkevitch, Alexander, 1875-1964"
amnhp_1001629,"Phelps, William H. (William Henry), 1875-1965"
amnhp_1001630,"Phelps, William H., Jr., 1902-1988"
amnhp_1001631,"Phillips, Bert Geer, 1868-1956"
amnhp_1001632,"Phillipp, Philip B."
amnhp_1001633,"Phillips, John C. (John Charles), 1876-1938"
amnhp_1001634,"Phillips, Marguerite D."
amnhp_1001635,"Phillips, Wendell, 1921-"
amnhp_1001636,"Pickering, James S. (James Sayre)"
amnhp_1001637,"Pierce, Phoebe"
amnhp_1001638,"Pierson, Diane"
amnhp_1001639,"Pietro, Cataino di Sciarrino, 1886-1918"
amnhp_1001640,"Piik, Erika"
amnhp_1001641,"Pike, Nicholas, 1817-1905"
amnhp_1001642,"Pilat, Ig. A."
amnhp_1001643,"Pilling, James Constantine, 1846-1895"
amnhp_1001644,"Pilsbry, Henry Augustus, 1862-"
amnhp_1001645,"Pilz, Erwin 1896-1962"
amnhp_1001646,"Pinchot, Gifford, 1865-1946"
amnhp_1001647,"Pindar, George N."
amnhp_1001648,"Pinkley, George"
amnhp_1001649,"Pires, Fernando Dias de Avila-"
amnhp_1001650,"Pirsson, Louis V. (Louis Valentine), 1860-1919"
amnhp_1001651,"Pitman, Earle Carver"
amnhp_1001652,"Plant, Philip M., 1901-1941"
amnhp_1001653,"Platnick, Norman I."
amnhp_1001654,"Platt, Rutherford Hayes, 1894-1975"
amnhp_1001655,"Pohl, Demetrius C."
amnhp_1001656,"Pollak, Alice"
amnhp_1001658,"Pollick, Joel"
amnhp_1001659,"Pomeroy, Daniel E."
amnhp_1001660,"Pond, Alonzo W. (Alonzo William), 1894-1986"
amnhp_1001661,"Pool, J. Lawrence (James Lawrence), 1906-"
amnhp_1001662,"Pope, Clifford H. (Clifford Hillhouse), 1899-1974"
amnhp_1001663,"Pope, John Russell, 1874-1937"
amnhp_1001664,"Porter, Arthur K."
amnhp_1001665,"Posnansky, Arthur, 1873-1946"
amnhp_1001666,"Potter, Howard, 1826-1897"
amnhp_1001667,"Potter, Raymond"
amnhp_1001668,"Pough, Frederick H."
amnhp_1001669,"Pough, Richard H. (Richard Hooper), 1904-"
amnhp_1001670,"Poulton, Edward Bagnall, Sir, 1856-1943"
amnhp_1001671,"Powdermaker, Hortense, 1903-1970"
amnhp_1001672,"Powell, E. Alexander (Edward Alexander), 1879-1957"
amnhp_1001673,"Powell, John Wesley, 1834-1902"
amnhp_1001674,"Powers, Edwin Booth"
amnhp_1001675,"Pratt, George D. (George Dupont), 1869-1935"
amnhp_1001677,"Pratt, Gladys Lynwall"
amnhp_1001678,"Pratt, Henry Sherring, 1859-"
amnhp_1001679,"Pressler, David"
amnhp_1001680,"Preston, Douglas J."
amnhp_1001682,"Prinz, Martin"
amnhp_1001683,"Pritchard, Zarh, 1866-1956"
amnhp_1001684,"Proctor, Alexander Phimister, 1860-1950"
amnhp_1001685,"Purcell, John Francis, 1916-"
amnhp_1001686,"Puthuff, Hanson, 1875-1972"
amnhp_1001687,"Putnam, F. W. (Frederic Ward), 1839-1915"
amnhp_1001688,"Putnam, George Palmer, 1887-1950"
amnhp_1001689,"Putnam, Patrick Tracy Lowell, 1903 or 1904-1953"
amnhp_1001690,"Pyne, Percy R. (Percy Rivington), 1882-1950"
amnhp_1001691,"Quackenbush, L. S."
amnhp_1001692,"Queeny, Edgar M. (Edgar Monsanto), 1897-1968"
amnhp_1001694,"Quinn, Stephen C., 1951-"
amnhp_1001695,"Rabito-Wyppensenwah, Philip"
amnhp_1001696,"Raddatz, R.C."
amnhp_1001697,"Radin, Paul, 1883-1959"
amnhp_1001698,"Radino, Mildred P."
amnhp_1001699,"Radinsky, Leonard B."
amnhp_1001700,"Raines, Franklin D."
amnhp_1001701,"Rainey, Froelich G. (Froelich Gladstone), 1907-1992"
amnhp_1001702,"Rainey, Paul J."
amnhp_1001703,"Raiser, Frederick"
amnhp_1001704,"Rak, Russel"
amnhp_1001705,"Ramón y Cajal, Santiago, 1852-1934"
amnhp_1001706,"Ramos, Arthur, 1903-1949"
amnhp_1001707,"Ramsey, Grace Fisher, 1887-1970"
amnhp_1001708,"Ramshaw, Henry H."
amnhp_1001709,"Rand, Austin Loomer, 1905-1982"
amnhp_1001710,"Randino, Mildred P."
amnhp_1001711,"Rankin, Alfred M."
amnhp_1001712,"Ransom, Ella B."
amnhp_1001713,"Ransom, Marjorie M., 1926-"
amnhp_1001714,"Rao, Joe"
amnhp_1001715,"Rasmussen, Knud, 1879-1933"
amnhp_1001716,"Rasquin, Priscilla"
amnhp_1001717,"Rattray, Andrew"
amnhp_1001718,"Raven, Henry Cushier, 1889-1944"
amnhp_1001719,"Rawl, Lawrence G."
amnhp_1001720,"Raxworthy, Christopher J."
amnhp_1001721,"Raymond, Percy E. (Percy Edward), 1879-1952"
amnhp_1001722,"Rechtschaffer, Tessie"
amnhp_1001723,"Record, Samuel J. (Samuel James), 1881-1945"
amnhp_1001724,"Reddy, Madeleine F."
amnhp_1001725,"Redfield, Robert, 1897-1958"
amnhp_1001726,"Redington, Paul G."
amnhp_1001727,"Reed, John S."
amnhp_1001728,"Reeds, Chester A. (Chester Albert), 1882-1968"
amnhp_1001729,"Reekie, Gordon"
amnhp_1001730,"Rehn, James A. G. (James Abram Garfield), 1881-1965"
amnhp_1001731,"Reichard, Gladys Amanda, 1893-1955"
amnhp_1001732,"Reid, Fergus"
amnhp_1001733,"Reilly, Edgar M."
amnhp_1001734,"Riess, Bernard F. (Bernard Frank), 1907- "
amnhp_1001735,"Renaud, Anne Marie"
amnhp_1001736,"Rendueles, Roberto"
amnhp_1001737,"Requena, Rafael"
amnhp_1001738,"Reyher, Max"
amnhp_1001739,"Rice, Alexander Hamilton, 1875-1956"
amnhp_1001740,"Rice, Hugh S. (Hugh Smith), 1891-"
amnhp_1001741,"Richard, Paul"
amnhp_1001742,"Richardson, Jenness"
amnhp_1001743,"Richardson, William B."
amnhp_1001744,"Richmond, Charles Wallace, 1868-1932"
amnhp_1001745,"Ricketson, Oliver Garrison, 1894-1952"
amnhp_1001746,"Ridgway, Robert, 1850-1929"
amnhp_1001747,"Riedl, Rupert"
amnhp_1001748,"Rienzi, Louis"
amnhp_1001749,"Riese, Bernard F."
amnhp_1001750,"Riesenfeld, Alphonse"
amnhp_1001751,"Riggs, William Henry, 1837-1924"
amnhp_1001752,"Rindge, Frederick H."
amnhp_1001753,"Rios, Lucille"
amnhp_1001754,"Ripley, S. Dillon (Sidney Dillon), 1913-2001"
amnhp_1001755,"Ris, Hans, 1914-2002"
amnhp_1001756,"Rivers, W. H. R. (William Halse Rivers), 1864-1922"
amnhp_1001757,"Rivet, Paul, 1876-1958"
amnhp_1001758,"Robb, James H."
amnhp_1001759,"Robards, Thomas F."
amnhp_1001760,"Roberts, Frank H. H. (Frank Harold Hanna), 1897-1966"
amnhp_1001761,"Roberts, Thomas S. (Thomas Sadler), 1858-1946"
amnhp_1001762,"Robinson, Benjamin Lincoln, 1864-1935"
amnhp_1001763,"Robinson, Beverly R."
amnhp_1001764,"Robinson, Coleman Townsend, 1838-1872"
amnhp_1001765,"Roche, Joseph"
amnhp_1001766,"Roche, Kevin, 1922-"
amnhp_1001767,"Rockefeller, William"
amnhp_1001768,"Rockwell, Robert E."
amnhp_1001769,"Roemhild, Janet"
amnhp_1001770,"Roerich, Nicholas, 1874-1947"
amnhp_1001771,"Roesler, Agnes"
amnhp_1001772,"Rogers, Charles H."
amnhp_1001773,"Rohwer, S. A. (Sievert Allen), 1887-1951"
amnhp_1001774,"Roigneau, Marcelle"
amnhp_1001775,"Rolfe, Henry Leonides"
amnhp_1001776,"Rollins, Harold B., 1939-"
amnhp_1001777,"Romer, Alfred Sherwood, 1894-1973"
amnhp_1001778,"Rondon, Cândido Mariano da Silva, 1865-1958"
amnhp_1001779,"Ronfeldt, Victor William"
amnhp_1001780,"Roninson, Coleman T."
amnhp_1001781,"Roosevelt, Anna Curtenius"
amnhp_1001782,"Derby, Ethel Roosevelt"
amnhp_1001783,"Roosevelt, Quentin, 1919-1948"
amnhp_1001784,"Roosevelt, Robert Barnwell, 1829-1906"
amnhp_1001785,"Roosevelt, Theodore, 1858-1919"
amnhp_1001786,"Roosevelt, Theodore, 1831-1878"
amnhp_1001787,"Root, A. I. (Amos Ives), 1839-1923"
amnhp_1001788,"Root, Nina J."
amnhp_1001789,"Rorer, John"
amnhp_1001790,"Rorimer, James J. (James Joseph), 1905-1966"
amnhp_1001791,"Rose, Charles Arthur"
amnhp_1001792,"Rosen, Donn Eric, 1929-1986"
amnhp_1001793,"Rozen, Jerome George, 1928-"
amnhp_1001794,"Rosenkranz, Clarence C., 1871-1946"
amnhp_1001795,"Ross, Arthur"
amnhp_1001796,"Ross, Marguerite"
amnhp_1001797,"Ross, William G"
amnhp_1001798,"Roth, Charles O."
amnhp_1001799,"Roth, Vincent D."
amnhp_1001800,"Rothschild, Lionel Walter Rothschild, Baron, 1868-1937"
amnhp_1001801,"Rothstein, Joseph"
amnhp_1001802,"Rouch, Jean"
amnhp_1001803,"Rouland, Orlando"
amnhp_1001804,"Rourke, Constance, 1885-1941"
amnhp_1001805,"Rowan, John"
amnhp_1001806,"Rowley, J. Stuart"
amnhp_1001807,"Rowley, John, 1866-1928"
amnhp_1001808,"Roze, Janis A., 1926-"
amnhp_1001810,"Ruckes, Herbert, 1895-1965"
amnhp_1001811,"Ruggles, Arthur Gordon"
amnhp_1001812,"Rungius, Carl, 1869-1959"
amnhp_1001814,"Russell, Henry Norris, 1877-1957"
amnhp_1001815,"Russell, Charles"
amnhp_1001816,"Ruthven, Alexander Grant, 1882-1971"
amnhp_1001817,"Ryan, Priscilla"
amnhp_1001818,"Ryan, Steve"
amnhp_1001819,"Ryus, David D."
amnhp_1001820,"Sable, Al"
amnhp_1001821,"Sadoglu, Perihan"
amnhp_1001822,"Safer, Jane Fearer"
amnhp_1001823,"Safford, Truman Henry, 1836-1901"
amnhp_1001824,"Safford, William Edwin, 1859-1926"
amnhp_1001825,"Sage, Dean"
amnhp_1001826,"Saint-Gaudens, Augustus, 1848-1907"
amnhp_1001827,"Saitō, Tsunemasa"
amnhp_1001828,"Saks, Arnold"
amnhp_1001829,"Salmon, Eleanor Seely, 1910-1984"
amnhp_1001830,"Saltonstal, David"
amnhp_1001831,"Sanders, Charles A."
amnhp_1001832,"Sanderson, Dwight, 1878-1944"
amnhp_1001833,"Sanderson, Ivan Terence, 1911-1973"
amnhp_1001834,"Sandford, Lloyd"
amnhp_1001835,"Sands, Arthur Louis"
amnhp_1001836,"Sanford, Edward Field, Junior, 1886-1951"
amnhp_1001837,"Sanford, L. C. (Leonard Cutler), 1868-1950"
amnhp_1001838,"Sanger, Ralph"
amnhp_1001839,"Santens, Remi H."
amnhp_1001840,"Sargent, Charles Sprague, 1841-1927"
amnhp_1001841,"Sarton, George, 1884-1956"
amnhp_1001842,"Sass, Herbert Ravenel, 1884-1958"
amnhp_1001843,"Saunders, Agnes Kelly"
amnhp_1001844,"Saunders, John R. (John Richard)"
amnhp_1001845,"Saville, Marshall H. (Marshall Howard), 1867-1935"
amnhp_1001846,"Sawyer, G. J. (Gary J.)"
amnhp_1001847,"Scally, James"
amnhp_1001848,"Schaeffer, Bobb, 1913-2004"
amnhp_1001849,"Schaller, George B."
amnhp_1001850,"Scherer, Fred F."
amnhp_1001851,"Scheuerer, Lawrence"
amnhp_1001852,"Schiff, Jacob H. (Jacob Henry), 1847-1920"
amnhp_1001853,"Schildkrout, Enid"
amnhp_1001854,"Schlaikjer, Erich M. (Erich Maren), 1905-1972"
amnhp_1001855,"Schlesinger, Frank, 1871-1943"
amnhp_1001856,"Schmidt, Erich Friedrich, 1897-1964"
amnhp_1001857,"Schmidt, Hermann (fl. 1907-1908)"
amnhp_1001858,"Schmidt, Karl Patterson, 1890-1957"
amnhp_1001859,"Shmidt, Otto I͡Ulʹevich, 1891-1956"
amnhp_1001860,"Schneirla, T. C. (Theodore Christian), 1902-1968"
amnhp_1001861,"Schuberth, Christopher J."
amnhp_1001862,"Schuchert, Charles, 1858-1942"
amnhp_1001863,"Schuh, Randall T."
amnhp_1001864,"Schultz, George A."
amnhp_1001865,"Schuster, Carl, 1904-1969"
amnhp_1001866,"Schutt, William A."
amnhp_1001867,"Schwarting, William J."
amnhp_1001868,"Schwartz, Herbert T."
amnhp_1001869,"Schwendeman, David"
amnhp_1001870,"Schwesinger, Gladys Clotilde, 1893-1964"
amnhp_1001871,"Scott, William Berryman, 1858-1947"
amnhp_1001872,"Sears, Henry"
amnhp_1001873,"Sedacca, Joseph M."
amnhp_1001874,"Segelken, Barbara C."
amnhp_1001875,"Seidel, Alexander"
amnhp_1001876,"Seitz, Frederick, 1911-2008"
amnhp_1001877,"Sellers, Charles Coleman, 1903-1980"
amnhp_1001878,"Seltzer, Allen"
amnhp_1001879,"Sennett, George B. (George Burritt), 1840-1900"
amnhp_1001880,"Sessa, Aldo, 1939-"
amnhp_1001881,"Seton, Ernest Thompson, 1860-1946"
amnhp_1001882,"Severn, Sue"
amnhp_1001883,"Seymour, Samuel, active 1797-1822"
amnhp_1001884,"Shackleton, Ernest Henry, Sir, 1874-1922"
amnhp_1001885,"Shackleton, N. J."
amnhp_1001886,"Shaler, Nathaniel Southgate, 1841-1906"
amnhp_1001887,"Shall, Michael"
amnhp_1001888,"Shannon, R. C. (Raymond Corbett), 1894-1945"
amnhp_1001889,"Shapiro, Harry L. (Harry Lionel), 1902-1990"
amnhp_1001890,"Shara, Michael M."
amnhp_1001891,"Shaw, Evelyn S."
amnhp_1001892,"Shaw, Margaret"
amnhp_1001893,"Shaw, William T. (William Thomas), 1873-"
amnhp_1001894,"Shear, William A."
amnhp_1001895,"Shepard, David Allan"
amnhp_1001896,"Shepherd, David, 1931-"
amnhp_1001897,"Sherbrooke, Wade C."
amnhp_1001898,"Sheridan, Rick"
amnhp_1001899,"Sherman, John D., 1872-1960"
amnhp_1001900,"Sherrington, Charles Scott, Sir, 1857-1952"
amnhp_1001901,"Sherwood, George H."
amnhp_1001902,"Shields, G. O. (George O.), 1846-1925"
amnhp_1001903,"Shimotori, Show"
amnhp_1001904,"Shiras, George, 1859-1942"
amnhp_1001905,"Shoemaker, Ernest"
amnhp_1001906,"Short, Lester L."
amnhp_1001907,"Shoumatoff, Elizabeth"
amnhp_1001908,"Shrope, Jacob W."
amnhp_1001909,"Shull, George Harrison, 1874-1954"
amnhp_1001910,"Shuttlesworth, Dorothy Edwards, 1907-"
amnhp_1001911,"Sidamon-Eristoff, Anne"
amnhp_1001912,"Siddall, Mark Edward, 1966-"
amnhp_1001913,"Sievers, Herman A."
amnhp_1001914,"Siegel, Ann"
amnhp_1001915,"Sigel, M. Michael (Mola Michael)"
amnhp_1001916,"Silberstein, Genieve"
amnhp_1001917,"Silcox, F. A. (Ferdinand Augustus), 1882-1939"
amnhp_1001918,"Silver, Rae"
amnhp_1001919,"Silvester, Charles Frederick, 1876-1929"
amnhp_1001920,"Simmons, Nancy B."
amnhp_1001921,"Simonds, Frederic W. (Frederic William), 1853-1941"
amnhp_1001922,"Simons, Armory Coffin, 1869-1959"
amnhp_1001923,"Simpson, George Gaylord, 1902-1984"
amnhp_1001924,"Simpson, Howard E. (Howard Edwin), 1874-1938"
amnhp_1001925,"Simpson, Jim"
amnhp_1001926,"Sinclair, Joseph H."
amnhp_1001927,"Sinclair, William J. (William John), 1877-1935"
amnhp_1001928,"Singer, Arthur"
amnhp_1001930,"Sinnott, Edmund W. (Edmund Ware), 1888-1958"
amnhp_1001931,"Skinner, Shirley M."
amnhp_1001932,"Skinner, Alanson, 1886-1925"
amnhp_1001933,"Skinner, Morris F."
amnhp_1001934,"Slater, H. Nelson"
amnhp_1001935,"Slater, James Alexander"
amnhp_1001936,"Slichter, Louis B. (Louis Byrne), 1896-1978"
amnhp_1001937,"Slocum, F. (Frederick), 1873-1944"
amnhp_1001938,"Small, John Kunkel, 1869-1938"
amnhp_1001939,"Smith, Albert"
amnhp_1001940,"Smith, Bertram Garner, 1876-1945"
amnhp_1001941,"Smith, C. Lavett, 1927-"
amnhp_1001942,"Smith, Charles Hamilton"
amnhp_1001943,"Smith, De Cost, 1864-1939"
amnhp_1001944,"Smith, Erminnie A. (Erminnie Adele), 1836-1886"
amnhp_1001945,"Smith, Ernest W."
amnhp_1001946,"Smith, George Otis, 1871-1944"
amnhp_1001947,"Smith, Geraldine"
amnhp_1001948,"Smith, Charles Hamilton"
amnhp_1001949,"Smith, Harlan Ingersoll, 1872-1940"
amnhp_1001950,"Smith, Herbert H. (Herbert Huntington), 1851-1919"
amnhp_1001951,"Smith, John Bernhard, 1858-1912"
amnhp_1001952,"Smith, Joseph Lindon, 1863-1950"
amnhp_1001953,"Smith, Michael Leonard"
amnhp_1001954,"Smith, William Lord"
amnhp_1001955,"Smithe, Frank B."
amnhp_1001956,"Smyth, Frederick Hugh"
amnhp_1001957,"Snedigar, Robert"
amnhp_1001958,"Soccodato, Angela"
amnhp_1001959,"Sokolov, Raymond A."
amnhp_1001960,"Soll, Bernard"
amnhp_1001961,"Solomon, Peter"
amnhp_1001962,"Sommer, Helmut"
amnhp_1001963,"Sorenson, Carl"
amnhp_1001964,"Sorenson, Walter C."
amnhp_1001965,"Sorkin, Louis N."
amnhp_1001966,"Soule, John D."
amnhp_1001967,"Stout, Gardner D."
amnhp_1001968,"Southwick, W. H."
amnhp_1001969,"Sowerby, Arthur de Carle, 1885-1954"
amnhp_1001970,"Sowerby, G. B. (George Brettingham), 1812-1884"
amnhp_1001971,"Spalding, Keith"
amnhp_1001972,"Sparks, Jeff"
amnhp_1001973,"Speck, Frank G. (Frank Gouldsmith), 1881-1950"
amnhp_1001974,"Spence, Talbert"
amnhp_1001975,"Spencer, Charles S. (Charles Sidney)"
amnhp_1001976,"Spicer-Simson, Theodore"
amnhp_1001977,"Spier, Leslie, 1893-1961"
amnhp_1001978,"Spieth, Herman T."
amnhp_1001979,"Spinden, Herbert Joseph, 1879-1967"
amnhp_1001980,"Spock, Leslie Erskine, 1900-"
amnhp_1001981,"Sprague, Isaac, 1811-1895"
amnhp_1001982,"Squires, Derk"
amnhp_1001983,"Squires, Donald Fleming"
amnhp_1001984,"Stains, Howard J."
amnhp_1001985,"Stark, Julian"
amnhp_1001986,"Starr, Frederick, 1858-1933"
amnhp_1001987,"Stechert, Randall"
amnhp_1001988,"Stefansson, Vilhjalmur, 1879-1962"
amnhp_1001989,"Stegall, C. R. "
amnhp_1001990,"Stein, Aurel, Sir, 1862-1943"
amnhp_1001991,"Stein, William"
amnhp_1001992,"Stephens, D. Owen (Daniel Owen), 1893-1937"
amnhp_1001993,"Sterling, Lindsey Morris, 1876-1931"
amnhp_1001994,"Sterling, Robert D."
amnhp_1001995,"Stephenson, Christie D. (Christie Dulaney), 1948-"
amnhp_1001996,"Stetson, Henry Crosby"
amnhp_1001997,"Stevens, Frederic W."
amnhp_1001998,"Stevens, John P."
amnhp_1001999,"Steward, D. Jackson"
amnhp_1002000,"Steward, Julian Haynes, 1902-1972"
amnhp_1002001,"Stewart, Albert C."
amnhp_1002002,"Stewart, Albert Theodore, 1900-1965"
amnhp_1002003,"Stewart, Alexander T."
amnhp_1002004,"Stewart, Tina"
amnhp_1002005,"Stiassny, Melanie L. J."
amnhp_1002006,"Stiles, Charles Wardell, 1867-1941"
amnhp_1002007,"Stiles, F. Gary"
amnhp_1002008,"Stillman, Don"
amnhp_1002009,"Stirling, Matthew Williams, 1896-1975"
amnhp_1002010,"Stokes, Frank Wilbert, 1858-1955"
amnhp_1002011,"Stone, A. J. (Andrew Jackson), 1859-1918"
amnhp_1002012,"Stone, Witmer, 1866-1939"
amnhp_1002013,"Story, Julian, 1858-1919"
amnhp_1002014,"Stout, Clare"
amnhp_1002015,"Stout, Gardner D. "
amnhp_1002016,"Stoutenburgh, John, 1921-"
amnhp_1002017,"Street, J. Fletcher"
amnhp_1002018,"Strong, Harriet Williams Rusell"
amnhp_1002019,"Strong, Lee Abram"
amnhp_1002020,"Strong, William Duncan, 1899-1962"
amnhp_1002021,"Stroud, Robert, 1890-1963"
amnhp_1002022,"Stryker, Carol"
amnhp_1002023,"Stryker, Miriam C."
amnhp_1002024,"Stuart, Robert L."
amnhp_1002025,"Studier, F. William"
amnhp_1002026,"Stunkard, Horace Wesley"
amnhp_1002027,"Sturtevant, A. H. (Alfred Henry), 1891-1970"
amnhp_1002028,"Suttermans, Justus, 1597-1681"
amnhp_1002029,"Stutz, Bruce"
amnhp_1002030,"Sugimoto, Hiroshi, 1948-"
amnhp_1002031,"Sullivan, Brian"
amnhp_1002032,"Sullivan, Louis R. (Louis Robert), 1892-1925"
amnhp_1002033,"Sullivan, Nicholas"
amnhp_1002034,"Sullivant, William Starling, 1803-1873"
amnhp_1002035,"Summers, F. J. (Francis Joseph)"
amnhp_1002036,"Summerson, Addie H."
amnhp_1002037,"Sutton, Charles M. "
amnhp_1002038,"Sutton, George Miksch, 1898-1982"
amnhp_1002039,"Svenson, Henry K."
amnhp_1002040,"Sverdrup, H. U. (Harald Ulrik), 1888-1957"
amnhp_1002041,"Swain, Frank King"
amnhp_1002042,"Swanton, John Reed, 1873-1958"
amnhp_1002043,"Swift, Barbara Kate"
amnhp_1002044,"Swope, Eugene, 1887-"
amnhp_1002045,"Sykes, Percy, Sir, 1867-1945"
amnhp_1002046,"Szalay, Frederick S."
amnhp_1002047,"Tait, Arthur Fitzwilliam, 1819-1905"
amnhp_1002048,"Takai, Michiko"
amnhp_1002049,"Talbot-Kelly, Chlöe"
amnhp_1002050,"Talman, Charles Fitzhugh, 1874-1936"
amnhp_1002051,"Tannahill, Mary H. "
amnhp_1002052,"Tanquary, Maurice Cole, 1881-1944"
amnhp_1002053,"Tarbell, F. B. (Frank Bigelow), 1853-1920"
amnhp_1002054,"Tarka, Chester"
amnhp_1002055,"Tarr, Ralph S. (Ralph Stockman), 1864-1912"
amnhp_1002056,"Tate, G. H. H. (George Henry Hamilton), 1894-1953"
amnhp_1002057,"Tate, Geoffrey M., 1898-1964"
amnhp_1002058,"Tattersall, Ian"
amnhp_1002059,"Taverner, P. A. (Percy Algernon), 1875-1947"
amnhp_1002060,"Tavolga, Margaret C."
amnhp_1002061,"Tavolga, William N., 1922-"
amnhp_1002062,"Tax, Sol, 1907-1995"
amnhp_1002063,"Taylor, Beryl E."
amnhp_1002064,"Taylor, Henry Osborn, 1856-1941"
amnhp_1002065,"Taylor, Samuel"
amnhp_1002066,"Taylor, William S., 1882-1968"
amnhp_1002067,"Taylor, William Bell"
amnhp_1002068,"Teale, Edwin Way, 1899-1980"
amnhp_1002069,"Tedford, Richard H."
amnhp_1002071,"Tefft, Charles Eugene"
amnhp_1002072,"Teit, James Alexander, 1864-1922"
amnhp_1002073,"Tekulsky, Martin"
amnhp_1002074,"Teller, Edward"
amnhp_1002075,"Tello, Julio C. (Julio César), 1880-1947"
amnhp_1002076,"Tennent, David Hilt, 1873-1941"
amnhp_1002077,"Terhune, Albert Payson, 1872-1942"
amnhp_1002078,"Ternes, Alan"
amnhp_1002079,"Terry, James, 1844-1912"
amnhp_1002080,"Thalmann, Hans E. (Hans Ernst), 1899-"
amnhp_1002081,"Thevenin, Armand, 1870?-1918"
amnhp_1002082,"Thomas, Anne"
amnhp_1002083,"Thomas, Bertram, 1892-1950"
amnhp_1002084,"Thomas, Cyrus, 1825-1910"
amnhp_1002085,"Thomas, David Hurst"
amnhp_1002086,"Thomas, William Isaac, 1863-1947"
amnhp_1002087,"Thomas, William Sturgis, 1871-1941"
amnhp_1002088,"Thompson, Edward Herbert, 1860-1935"
amnhp_1002089,"Thompson, Geraldine L."
amnhp_1002090,"Thompson, William Boyce, 1869-1930"
amnhp_1002091,"Thomson, Albert"
amnhp_1002092,"Thorne, Edwin"
amnhp_1002093,"Thorne, Jonathan"
amnhp_1002094,"Thorne, S. Brinckerhoff"
amnhp_1002095,"Thorpe, Malcolm Rutherford, 1891-1957"
amnhp_1002096,"Tiger, Dick"
amnhp_1002097,"Tilney, Frederick, 1875-1938"
amnhp_1002098,"Timmins, Jules R."
amnhp_1002099,"Tinbergen, Niko, 1907-1988"
amnhp_1002100,"Tishman, Alan V."
amnhp_1002101,"Tjader, Richard, 1869-1916"
amnhp_1002102,"Tobach, Ethel, 1921-"
amnhp_1002103,"Tolansky, S. (Samuel), 1907-1973"
amnhp_1002104,"Toltzis, Joy"
amnhp_1002105,"Topoff, Howard R."
amnhp_1002106,"Tornell, Charles B."
amnhp_1002107,"Torres, Jack"
amnhp_1002108,"Torrey, John, 1796-1873"
amnhp_1002109,"Asaeda, Toshio, 1893-1968"
amnhp_1002110,"Tower, Ralph W. (Ralph Winfred), 1870-1926"
amnhp_1002111,"Townsend, Charles Haskins, 1859-1944"
amnhp_1002112,"Townsend, Edward T."
amnhp_1002113,"Townsend, Louis R."
amnhp_1002114,"Tozzer, Alfred M. (Alfred Marston), 1877-1954"
amnhp_1002115,"Treadwell, Aaron L. (Aaron Louis), 1866-1947"
amnhp_1002116,"Treat, Asher Eugene, 1907-2004"
amnhp_1002117,"Trevor, John B. (John Bond), 1878-1956"
amnhp_1002118,"Trouvelot, Étienne Léopold, b. 1827"
amnhp_1002119,"Tschopik, Harry, 1915-1956"
amnhp_1002120,"Tucker, Arlene"
amnhp_1002121,"Turnbull, Colin M."
amnhp_1002122,"Turner, J. B. (Jonathan Baldwin), 1805-1899"
amnhp_1002123,"Turner, William"
amnhp_1002124,"Twain, Mark, 1835-1910"
amnhp_1002125,"Tyler, James C., 1935-"
amnhp_1002126,"Tyler, Ruth"
amnhp_1002127,"Tyler, Sidney F. Jr."
amnhp_1002128,"Tyson, Neil deGrasse"
amnhp_1002129,"Udden, Johan August, 1859-1932"
amnhp_1002130,"Ujhely, Vera"
amnhp_1002131,"Ulstrup, Jane"
amnhp_1002132,"Underwood, Lucien Marcus, 1853-1907"
amnhp_1002133,"Underwood, Wm. Lyman, 1864-1929"
